  1.000E-07  1.0000E+03   100.00  2.8910E+02  2.000E-30  2.500E-01  5.000E-01  5.535E-28  2.600E-04  4.600E-04  7.089E-22  2.000E-30  1.000E-30  1.000E-30
  2.000E-07  1.0000E+03   100.00  2.8910E+02  7.268E-30  2.500E-01  5.000E-01  3.716E-27  2.600E-04  4.600E-04  1.418E-21  3.000E-30  1.000E-30  1.000E-30
  4.000E-07  1.0000E+03   100.00  2.8910E+02  2.305E-29  2.500E-01  5.000E-01  1.464E-26  2.600E-04  4.600E-04  2.836E-21  3.999E-30  1.000E-30  1.000E-30
  8.000E-07  1.0000E+03   100.00  2.8910E+02  6.673E-29  2.500E-01  5.000E-01  4.615E-26  2.600E-04  4.600E-04  5.671E-21  4.999E-30  1.000E-30  1.000E-30
  1.600E-06  1.0000E+03   100.00  2.8910E+02  2.329E-28  2.500E-01  5.000E-01  1.681E-25  2.600E-04  4.600E-04  1.134E-20  5.999E-30  1.000E-30  1.000E-30
  3.200E-06  1.0000E+03   100.00  2.8910E+02  8.809E-28  2.500E-01  5.000E-01  6.457E-25  2.600E-04  4.600E-04  2.269E-20  6.998E-30  1.000E-30  1.000E-30
  6.400E-06  1.0000E+03   100.00  2.8910E+02  3.077E-27  2.500E-01  5.000E-01  2.267E-24  2.600E-04  4.600E-04  4.538E-20  7.998E-30  1.000E-30  1.000E-30
  1.280E-05  1.0000E+03   100.00  2.8910E+02  1.077E-26  2.500E-01  5.000E-01  7.960E-24  2.600E-04  4.600E-04  9.077E-20  8.998E-30  1.000E-30  1.000E-30
  2.560E-05  1.0000E+03   100.00  2.8910E+02  4.135E-26  2.500E-01  5.000E-01  3.076E-23  2.600E-04  4.600E-04  1.816E-19  9.997E-30  1.000E-30  1.000E-30
  5.120E-05  1.0000E+03   100.00  2.8910E+02  1.585E-25  2.500E-01  5.000E-01  1.188E-22  2.600E-04  4.600E-04  3.634E-19  1.100E-29  1.000E-30  1.000E-30
  1.024E-04  1.0000E+03   100.00  2.8910E+02  6.179E-25  2.500E-01  5.000E-01  4.708E-22  2.600E-04  4.600E-04  7.275E-19  1.200E-29  1.000E-30  1.000E-30
  2.048E-04  1.0000E+03   100.00  2.8910E+02  2.433E-24  2.500E-01  5.000E-01  1.907E-21  2.600E-04  4.600E-04  1.458E-18  1.300E-29  1.000E-30  1.000E-30
  4.096E-04  1.0000E+03   100.00  2.8910E+02  9.654E-24  2.500E-01  5.000E-01  8.011E-21  2.600E-04  4.600E-04  2.928E-18  1.406E-29  1.000E-30  1.000E-30
